numords,totdol,last,buy
4,429,24,0
3,296,480,0
14,773,105,0
2,118,683,0
2,58,598,0
1,149,878,0
2,53,767,0
1,99,805,0
4,1496,177,0
1,474,679,0
1,260,456,0
39,1417,114,0
9,1026,470,1
20,1030,326,1
5,474,1031,0
1,29,319,0
3,222,123,0
3,107,542,0
1,383,774,0
1,107,578,0
1,19,455,0
1,179,974,0
23,2414,42,0
22,1367,472,1
9,654,997,1
2,46,581,0
2,143,857,0
4,508,650,0
2,108,24,0
1,35,854,0
1,39,569,0
3,490,32,0
3,188,25,0
1,189,323,0
2,90,302,0
1,134,487,0
1,19,23,0
20,926,424,1
35,1380,606,1
2,184,620,0
1,8,1110,0
5,208,253,0
1,49,431,0
4,105,483,0
5,366,133,0
1,109,977,0
1,54,1108,0
3,103,304,0
2,203,325,0
7,362,536,1
8,657,25,0
8,1066,30,0
7,460,431,1
6,410,169,0
2,198,1074,0
1,49,1089,0
1,239,617,0
1,134,802,0
1,49,760,0
2,229,66,0
1,24,596,0
3,62,206,0
2,427,7,0
1,44,123,0
1,94,109,0
29,1156,105,0
2,148,585,0
1,163,753,0
1,24,361,0
16,868,247,1
50,1946,4,0
3,97,749,0
4,303,205,0
2,220,116,0
1,109,889,0
1,119,746,0
4,215,10,0
2,133,723,0
1,69,410,0
2,48,44,0
2,38,305,0
1,109,261,0
1,59,317,0
8,711,32,0
1,74,676,0
2,102,128,0
6,392,1047,1
2,258,683,0
2,198,389,0
6,510,389,1
1,19,1106,0
6,463,242,1
1,35,842,0
1,82,829,0
3,620,492,0
1,189,955,0
14,501,46,0
3,293,465,0
4,358,745,0
3,222,25,0
1,388,98,0
1,49,60,0
3,456,757,0
3,247,1015,0
1,119,907,0
1,119,499,0
4,458,24,0
3,597,185,0
1,129,393,0
2,233,190,0
1,42,32,0
63,4942,353,1
10,490,760,1
32,1519,179,0
3,115,156,0
18,538,85,0
10,674,193,0
9,1016,410,1
3,299,647,0
2,38,710,0
2,68,312,0
1,109,849,0
2,58,553,0
3,236,63,0
2,50,574,0
2,158,1015,0
2,299,1005,0
6,377,28,0
2,208,295,0
2,266,897,0
1,182,988,0
2,56,498,0
1,39,928,0
4,186,373,0
1,68,884,0
2,107,697,0
1,124,750,0
1,89,728,0
2,112,353,0
3,156,570,0
1,29,653,0
1,239,646,0
2,338,309,0
1,139,528,0
2,56,507,0
1,17,508,0
2,148,176,0
2,243,156,0
1,209,168,0
1,84,129,0
1,17,91,0
2,356,64,0
5,249,449,0
4,496,1,0
4,260,119,0
1,145,84,0
2,528,46,0
23,1027,212,1
4,732,375,0
5,177,168,0
1,59,732,0
2,358,592,0
4,394,869,0
13,920,493,1
5,373,592,0
5,91,585,0
1,119,574,0
2,38,85,0
18,1326,800,1
25,1400,4,0
17,1360,67,0
4,193,312,0
3,622,385,0
3,337,731,0
3,104,1044,0
3,267,609,0
4,361,466,0
4,436,357,0
1,139,563,0
1,19,526,0
1,9,378,0
1,54,303,0
2,136,28,0
2,84,120,0
1,139,451,0
3,353,889,0
2,197,521,0
1,166,1025,0
2,217,499,0
7,134,241,0
3,198,911,0
1,309,161,0
9,262,294,0
3,556,787,0
4,100,185,0
5,253,225,0
2,64,119,0
4,499,143,0
1,219,969,0
2,343,739,0
1,159,870,0
1,109,739,0
3,99,654,0
2,173,569,0
3,157,426,0
1,29,389,0
1,12,172,0
2,128,31,0
9,710,815,1
6,220,1,0
2,64,982,0
2,305,822,0
1,65,455,0
2,167,617,0
3,600,360,0
13,1179,11,0
5,298,721,0
8,1042,147,0
1,245,974,0
1,259,682,0
1,29,575,0
1,14,402,0
1,39,562,0
3,198,44,0
4,300,7,0
2,118,315,0
1,9,305,0
1,121,144,0
2,355,3,0
1,74,46,0
4,329,1050,0
4,433,760,0
2,274,511,0
4,321,786,0
2,323,102,0
2,139,842,0
3,163,571,0
5,401,575,0
2,148,379,0
3,399,170,0
1,139,739,0
1,209,694,0
1,79,673,0
1,39,623,0
3,169,274,0
20,1550,158,0
1,35,833,0
1,49,458,0
1,49,394,0
1,29,525,0
2,203,288,0
3,239,513,0
1,181,1115,0
2,58,24,0
1,94,351,0
14,843,163,0
3,89,505,0
4,413,746,0
5,622,388,0
2,247,36,0
1,79,554,0
1,49,403,0
2,19,309,0
4,364,336,0
3,148,472,0
3,278,375,0
1,35,857,0
1,349,577,0
3,219,546,0
1,99,576,0
6,445,732,1
3,310,556,0
11,775,317,1
2,205,149,0
1,119,626,0
12,1016,221,1
3,77,389,0
2,247,863,0
4,308,371,0
4,119,742,0
2,73,18,0
1,29,716,0
1,239,603,0
3,217,401,0
1,89,429,0
2,90,39,0
1,99,375,0
14,562,8,0
11,824,499,1
4,319,115,0
4,421,141,0
2,198,1051,0
1,89,634,0
3,213,91,0
1,99,774,0
1,14,652,0
1,34,365,0
1,119,178,0
10,486,170,0
22,890,609,1
4,223,364,0
3,302,39,0
7,810,157,0
8,975,46,0
1,89,422,0
1,199,361,0
1,19,25,0
37,1218,28,0
6,242,99,0
35,2183,718,1
12,557,58,0
12,1261,354,1
5,219,100,0
6,447,711,1
5,825,1,0
2,176,840,0
2,176,1113,0
2,178,284,0
4,58,836,0
2,55,128,0
1,59,564,0
1,404,518,0
1,25,504,0
1,29,497,0
1,89,466,0
2,68,373,0
10,790,415,1
4,166,417,0
1,29,507,0
23,2019,43,0
45,2226,276,1
10,673,102,0
3,404,263,0
1,14,641,0
2,333,823,0
35,2095,302,1
3,207,1025,0
2,69,417,0
1,329,910,0
2,68,732,0
2,118,590,0
26,1135,107,0
1,45,921,0
3,118,463,0
1,109,549,0
12,1473,141,0
2,63,463,0
2,198,378,0
2,228,1009,0
1,107,876,0
17,694,87,0
1,159,170,0
1,134,151,0
69,4443,253,1
3,192,571,0
21,297,32,0
6,614,403,1
2,428,487,0
1,44,430,0
2,280,284,0
9,738,728,1
1,29,1036,0
2,119,162,0
3,336,84,0
1,62,662,0
3,276,1016,0
2,148,290,0
8,809,337,1
3,317,631,0
8,410,16,0
1,126,857,0
5,355,73,0
2,98,80,0
1,189,423,0
12,1108,547,1
1,229,354,0
4,191,725,0
2,25,100,0
1,125,469,0
1,99,246,0
1,99,731,0
1,62,406,0
1,9,316,0
1,124,610,0
4,124,25,0
4,296,322,0
2,198,605,0
5,355,968,0
1,71,520,0
3,172,651,0
1,39,822,0
1,135,718,0
1,94,661,0
3,241,352,0
3,188,480,0
1,159,380,0
1,107,155,0
1,260,147,0
1,19,1051,0
1,59,15,0
1,19,421,0
1,39,129,0
4,369,875,0
4,591,386,0
3,317,361,0
1,194,829,0
1,49,381,0
1,149,347,0
15,1071,91,0
7,240,511,0
3,52,1094,0
4,594,1015,0
2,148,214,0
1,49,431,0
12,675,1061,1
2,54,648,0
5,175,128,0
5,328,245,0
1,119,1106,0
1,209,100,0
9,955,16,0
1,49,946,0
41,1634,129,0
2,253,669,0
2,220,242,0
1,79,182,0
2,518,787,0
1,139,549,0
1,109,361,0
1,39,220,0
1,149,36,0
19,1049,137,0
5,445,379,0
6,199,849,0
13,568,354,1
1,39,324,0
5,393,91,0
3,257,757,0
2,104,483,0
2,107,1026,0
4,225,11,0
1,59,1024,0
1,253,903,0
3,117,247,0
1,35,484,0
3,522,85,0
2,58,24,0
2,18,23,0
3,111,28,0
1,119,185,0
7,369,39,0
15,1614,256,1
6,476,644,1
3,107,753,0
10,549,193,0
3,153,912,0
6,314,619,1
1,59,564,0
4,167,25,0
2,248,441,0
1,79,200,0
4,381,389,0
6,195,275,0
1,319,365,0
1,70,1050,0
2,116,858,0
6,482,305,1
1,89,128,0
1,104,722,0
10,527,473,1
3,114,1103,0
4,403,627,0
3,484,358,0
1,71,679,0
1,139,459,0
1,59,261,0
1,71,231,0
3,134,506,0
2,368,175,0
5,82,506,0
22,1268,843,1
5,509,596,0
9,485,373,1
3,155,795,0
2,158,848,0
1,29,756,0
1,59,582,0
3,107,242,0
1,49,359,0
2,294,597,0
2,158,548,0
1,264,514,0
4,456,298,0
3,446,147,0
3,267,221,0
1,89,464,0
1,71,521,0
10,848,802,1
10,404,45,0
4,266,28,0
7,472,144,0
20,1369,794,1
9,1366,913,1
8,353,380,1
1,134,487,0
4,228,962,0
1,29,1114,0
1,19,1089,0
1,339,36,0
37,2818,464,1
4,158,388,0
2,401,588,0
8,872,86,0
2,68,750,0
1,44,835,0
2,88,690,0
3,206,555,0
1,169,640,0
5,549,87,0
1,99,555,0
1,19,535,0
3,207,374,0
1,49,242,0
2,88,207,0
2,228,907,0
2,35,459,0
2,393,483,0
1,19,723,0
2,218,204,0
1,114,834,0
2,123,681,0
10,691,129,0
5,814,833,0
5,93,53,0
7,662,505,1
3,175,326,0
5,431,9,0
1,19,392,0
1,199,184,0
15,1480,203,1
3,391,493,0
3,177,277,0
6,436,364,1
2,318,1031,0
6,730,43,0
7,259,303,0
1,17,967,0
2,163,156,0
4,406,148,0
1,211,830,0
5,916,305,0
1,49,375,0
1,139,357,0
2,288,303,0
1,12,323,0
1,99,46,0
16,978,18,0
12,803,471,1
1,14,595,0
2,143,221,0
2,408,301,0
5,384,836,0
2,148,578,0
5,426,465,0
4,156,921,0
2,33,402,0
1,189,393,0
1,25,780,0
3,209,511,0
2,93,60,0
6,485,277,1
1,161,136,0
2,153,1001,0
4,163,487,0
15,403,58,0
4,182,227,0
1,79,466,0
1,39,448,0
1,119,50,0
1,79,39,0
1,49,18,0
8,534,304,1
14,572,738,1
4,91,667,0
3,157,326,0
1,209,1047,0
2,430,254,0
3,184,750,0
2,288,484,0
2,222,158,0
1,99,205,0
3,189,77,0
10,285,298,0
3,252,235,0
1,99,744,0
1,209,562,0
2,67,730,0
2,128,261,0
36,859,142,0
1,71,492,0
1,49,753,0
1,104,732,0
3,245,311,0
2,79,39,0
2,215,821,0
4,166,465,0
4,429,142,0
3,240,1038,0
1,149,1008,0
1,34,456,0
1,69,256,0
1,169,165,0
1,146,119,0
2,106,149,0
3,287,39,0
3,199,445,0
1,71,855,0
1,39,157,0
4,207,122,0
1,9,1015,0
1,99,339,0
26,810,85,0
2,304,367,0
2,55,505,0
2,166,302,0
2,188,11,0
3,150,1,0
2,248,1088,0
1,59,722,0
1,19,365,0
7,557,24,0
2,148,1082,0
1,107,913,0
7,396,81,0
2,227,31,0
3,515,371,0
2,58,1089,0
5,459,17,0
1,224,927,0
2,418,781,0
2,110,526,0
2,288,506,0
1,144,464,0
4,290,84,0
11,1796,86,0
6,236,438,0
2,158,303,0
2,198,198,0
3,269,323,0
4,106,1,0
2,123,322,0
1,79,408,0
1,209,43,0
2,66,1087,0
6,343,2,0
2,88,448,0
3,527,25,0
1,17,821,0
1,102,312,0
8,489,858,1
10,526,161,0
2,88,389,0
4,138,877,0
3,35,140,0
2,354,465,0
2,138,431,0
1,99,441,0
1,144,74,0
8,545,95,0
2,198,571,0
3,117,722,0
1,119,555,0
1,12,185,0
3,166,385,0
7,1610,787,1
1,149,1037,0
1,89,525,0
1,99,373,0
2,352,44,0
13,1191,634,1
2,58,918,0
3,140,394,0
5,261,368,0
2,251,504,0
1,49,357,0
1,99,266,0
2,139,148,0
2,48,185,0
1,79,16,0
1,63,45,0
1,234,731,0
2,216,64,0
2,75,749,0
2,119,632,0
2,106,616,0
16,1786,189,0
11,383,533,1
5,485,18,0
1,107,1047,0
1,33,897,0
2,254,767,0
2,228,646,0
1,19,639,0
1,69,534,0
1,204,486,0
4,495,100,0
2,38,242,0
7,861,116,0
3,92,795,0
3,196,51,0
1,89,605,0
1,49,567,0
1,193,517,0
1,149,403,0
3,518,540,0
2,358,16,0
16,558,319,1
4,216,37,0
2,56,560,0
3,337,569,0
2,223,1026,0
2,106,890,0
1,98,520,0
1,89,609,0
1,49,282,0
3,238,53,0
1,115,99,0
5,487,9,0
5,122,410,0
4,322,84,0
2,171,157,0
1,49,389,0
4,265,982,0
3,73,319,0
3,153,651,0
1,269,353,0
1,139,459,0
19,829,358,1
9,488,242,1
4,430,795,0
1,29,115,0
10,477,361,1
3,89,148,0
5,308,133,0
3,343,317,0
1,39,808,0
4,196,690,0
1,149,619,0
1,49,415,0
2,111,746,0
3,237,312,0
1,19,1087,0
3,89,284,0
1,56,718,0
2,125,598,0
1,79,214,0
2,158,204,0
1,341,828,0
1,149,749,0
2,112,15,0
1,199,23,0
2,224,533,0
3,245,147,0
2,39,648,0
1,29,22,0
2,48,86,0
1,20,154,0
4,139,282,0
1,98,753,0
1,24,675,0
2,48,1016,0
3,631,148,0
1,43,864,0
2,118,148,0
2,98,476,0
1,239,413,0
1,99,234,0
22,813,828,1
8,311,1101,1
6,280,1101,0
37,2637,32,0
8,444,9,0
4,359,856,0
5,578,305,0
3,292,753,0
1,44,858,0
2,178,696,0
4,282,67,0
1,71,676,0
1,195,676,0
1,35,506,0
3,57,358,0
1,39,410,0
1,107,149,0
1,259,112,0
9,828,273,1
4,339,626,0
1,24,324,0
4,489,31,0
4,176,162,0
1,66,962,0
1,110,833,0
7,546,641,1
2,392,1044,0
2,158,1082,0
9,487,309,1
1,49,28,0
2,58,725,0
1,129,665,0
13,1091,648,1
1,32,284,0
1,19,1051,0
1,79,520,0
6,236,119,0
1,19,725,0
1,14,392,0
2,191,143,0
9,628,70,0
2,118,1037,0
3,213,366,0
1,29,402,0
2,283,379,0
3,47,371,0
1,99,1046,0
5,462,185,0
1,59,725,0
1,79,382,0
1,168,325,0
3,333,721,0
9,584,81,0
3,467,345,0
2,98,589,0
125,5674,21,0
9,699,388,1
2,67,830,0
2,108,522,0
1,119,998,0
2,158,764,0
1,64,613,0
3,97,301,0
1,44,283,0
1,170,465,0
2,118,410,0
13,592,149,0
3,563,429,0
1,99,396,0
2,128,732,0
3,407,246,0
1,9,655,0
7,447,863,1
1,19,779,0
1,59,156,0
1,47,136,0
16,666,521,1
8,239,266,0
40,3281,53,0
15,751,226,1
2,128,851,0
2,89,518,0
1,29,1115,0
1,59,945,0
4,161,805,0
1,105,946,0
2,565,934,0
3,197,318,0
8,1022,18,0
2,198,415,0
2,283,95,0
3,325,375,0
1,59,312,0
1,25,253,0
3,206,520,0
2,210,571,0
4,433,767,0
2,158,689,0
1,19,718,0
1,24,81,0
1,99,11,0
2,143,143,0
3,272,366,0
1,499,750,0
3,133,487,0
2,213,7,0
1,31,247,0
1,79,774,0
3,210,731,0
2,243,339,0
4,362,56,0
14,708,25,0
2,91,58,0
65,3896,74,0
10,872,36,0
2,150,760,0
7,421,718,1
2,230,786,0
3,87,378,0
2,63,681,0
1,89,639,0
1,89,427,0
1,62,77,0
6,394,25,0
5,151,805,0
3,227,458,0
4,566,651,0
3,272,3,0
1,219,546,0
1,309,311,0
4,216,415,0
2,308,947,0
2,34,240,0
9,1059,65,0
5,145,193,0
19,1207,940,1
2,113,739,0
4,165,368,0
1,71,886,0
1,103,483,0
4,466,424,0
5,328,135,0
5,263,322,0
1,39,750,0
1,71,470,0
6,354,35,0
4,310,435,0
9,661,315,1
13,777,11,0
5,245,644,0
3,135,347,0
4,352,408,0
2,288,428,0
1,29,364,0
1,157,140,0
7,220,578,0
1,53,511,0
3,417,169,0
4,151,401,0
2,196,617,0
1,149,987,0
4,299,16,0
1,67,56,0
7,465,686,1
2,43,1093,0
3,122,742,0
1,22,519,0
1,99,504,0
3,195,473,0
3,987,928,0
3,137,885,0
1,9,611,0
2,90,70,0
1,44,273,0
1,219,396,0
1,259,459,0
2,118,767,0
2,108,421,0
2,79,308,0
3,112,1108,0
2,276,610,0
1,59,303,0
9,778,51,0
49,3638,157,0
2,210,252,0
2,122,760,0
1,149,1005,0
1,24,669,0
1,29,541,0
1,99,443,0
2,111,109,0
7,263,116,0
2,286,210,0
4,184,938,0
2,168,1040,0
1,239,620,0
2,138,686,0
3,56,345,0
5,229,221,0
1,35,829,0
1,107,865,0
6,160,767,0
6,215,297,0
6,696,499,1
6,722,669,1
10,494,778,1
2,68,536,0
3,247,641,0
3,122,479,0
1,177,973,0
2,82,476,0
3,264,485,0
3,54,597,0
4,204,324,0
1,119,675,0
2,92,176,0
4,701,64,0
1,79,23,0
2,388,11,0
1,179,79,0
1,69,57,0
4,467,64,0
2,109,820,0
5,217,86,0
9,201,207,0
3,126,575,0
1,49,371,0
14,437,87,0
1,115,143,0
2,599,794,0
4,344,140,0
5,421,91,0
2,168,343,0
4,450,46,0
3,115,885,0
3,183,1010,0
7,556,7,0
1,79,389,0
4,122,364,0
4,113,631,0
4,216,527,0
4,347,697,0
2,273,465,0
1,49,939,0
6,575,326,1
1,329,792,0
25,1627,175,0
4,172,39,0
1,99,11,0
2,178,185,0
1,59,977,0
3,257,517,0
3,351,214,0
1,49,368,0
5,113,753,0
14,459,4,0
3,157,616,0
1,39,548,0
1,129,365,0
1,189,203,0
2,212,809,0
1,149,681,0
2,158,654,0
1,99,655,0
2,85,410,0
5,467,28,0
5,523,191,0
1,211,1101,0
1,79,984,0
3,96,561,0
3,182,463,0
1,109,536,0
1,184,493,0
2,18,212,0
1,209,10,0
13,1043,403,1
2,81,508,0
1,184,912,0
2,241,465,0
2,111,637,0
1,59,603,0
1,129,542,0
1,39,385,0
2,368,262,0
3,267,828,0
2,143,133,0
2,238,451,0
1,179,42,0
2,138,280,0
1,139,470,0
6,398,588,1
5,557,116,0
2,231,969,0
6,247,361,0
1,39,837,0
1,139,226,0
1,159,807,0
1,39,555,0
6,264,213,0
3,36,506,0
5,756,14,0
1,99,233,0
3,202,1093,0
3,120,555,0
4,141,193,0
1,49,373,0
3,253,632,0
2,238,1017,0
1,79,627,0
1,49,53,0
7,133,1040,0
9,354,268,1
10,646,178,0
3,107,361,0
6,468,878,1
2,323,981,0
4,437,562,0
2,32,381,0
4,456,420,0
1,139,1060,0
1,80,865,0
1,39,760,0
4,185,312,0
8,683,172,0
2,38,532,0
1,39,430,0
1,99,374,0
1,17,346,0
1,299,291,0
1,224,144,0
1,62,120,0
2,263,102,0
5,755,98,0
2,200,276,0
12,962,374,1
5,409,156,0
3,458,380,0
3,95,360,0
2,33,651,0
4,348,457,0
1,219,666,0
1,60,518,0
1,17,457,0
2,58,420,0
1,49,273,0
1,39,52,0
11,988,347,1
3,234,98,0
7,813,697,1
13,972,423,1
1,162,214,0
2,421,93,0
1,54,268,0
8,871,305,1
3,117,763,0
1,179,770,0
2,298,436,0
1,89,114,0
14,1064,777,1
2,240,714,0
3,102,37,0
6,801,893,1
7,644,102,0
2,295,245,0
1,109,414,0
2,88,242,0
1,69,18,0
10,501,203,1
1,159,771,0
17,1456,940,1
2,38,480,0
2,99,1009,0
2,158,767,0
1,8,883,0
2,208,38,0
1,39,681,0
1,46,511,0
5,437,485,0
1,49,233,0
2,263,1047,0
2,164,367,0
1,139,87,0
2,162,220,0
1,39,953,0
1,169,931,0
4,304,1059,0
5,222,445,0
3,115,410,0
1,139,449,0
1,69,417,0
1,79,38,0
2,308,185,0
1,99,463,0
4,171,813,0
1,54,756,0
3,238,312,0
2,194,1050,0
1,24,724,0
1,79,431,0
1,99,368,0
1,139,358,0
1,69,21,0
2,243,967,0
1,32,382,0
3,179,514,0
3,117,666,0
2,83,396,0
1,66,429,0
13,519,42,0
3,254,386,0
6,250,744,0
5,543,567,0
2,237,508,0
2,98,641,0
3,238,542,0
2,56,856,0
4,351,456,0
2,268,751,0
2,198,694,0
1,59,680,0
1,159,639,0
1,254,529,0
2,118,511,0
1,19,388,0
2,238,207,0
1,98,123,0
1,94,37,0
20,1752,74,0
1,39,407,0
14,565,757,1
1,39,773,0
1,35,892,0
1,24,849,0
1,49,711,0
1,129,367,0
1,49,147,0
2,318,144,0
1,49,318,0
1,39,315,0
2,106,514,0
1,49,289,0
9,594,98,0
4,231,219,0
5,595,53,0
5,505,387,0
1,24,746,0
1,299,738,0
1,89,718,0
2,49,155,0
1,119,420,0
22,1603,893,1
13,478,73,0
11,447,155,0
4,308,1093,0
1,131,1004,0
1,144,739,0
2,168,596,0
5,307,28,0
1,99,616,0
1,44,602,0
1,49,49,0
2,64,513,0
2,201,645,0
1,34,672,0
1,98,843,0
11,959,60,0
2,252,407,0
1,74,543,0
2,38,301,0
29,2350,155,0
5,181,144,0
4,189,843,0
10,952,344,1
2,318,829,0
2,124,743,0
5,278,39,0
4,219,826,0
1,109,928,0
3,335,277,0
3,137,704,0
1,29,252,0
1,39,189,0
1,159,73,0
6,638,694,1
5,340,168,0
3,135,429,0
2,148,506,0
7,676,78,0
2,58,303,0
1,59,410,0
12,1155,554,1
2,158,981,0
10,409,122,0
3,165,849,0
4,261,179,0
2,88,575,0
1,241,1016,0
2,232,833,0
4,236,16,0
2,198,276,0
3,418,277,0
3,226,156,0
3,273,253,0
1,169,319,0
9,480,37,0
1,39,618,0
1,32,401,0
9,743,388,1
2,218,77,0
6,237,354,0
1,79,1038,0
4,344,786,0
5,215,178,0
3,455,765,0
4,269,373,0
2,138,252,0
1,229,116,0
2,118,749,0
3,215,765,0
2,306,219,0
1,124,214,0
1,112,878,0
1,139,512,0
1,99,415,0
1,19,368,0
1,99,248,0
1,44,100,0
29,1346,294,1
22,1788,396,1
4,163,518,0
10,492,548,1
2,78,1033,0
4,402,108,0
8,922,10,0
1,99,365,0
4,152,431,0
1,19,945,0
2,213,669,0
1,59,732,0
2,188,22,0
5,387,156,0
10,321,32,0
3,102,716,0
2,138,725,0
1,79,725,0
1,29,725,0
2,148,613,0
2,78,11,0
1,53,112,0
34,3146,36,0
30,1347,724,1
5,264,907,0
10,989,637,1
3,281,364,0
4,289,137,0
1,137,926,0
3,155,542,0
3,232,631,0
2,123,94,0
2,52,505,0
1,139,583,0
1,69,422,0
1,109,25,0
5,419,466,0
1,184,465,0
1,99,393,0
1,17,304,0
11,567,315,1
1,159,1075,0
2,182,430,0
2,98,413,0
1,119,359,0
1,129,14,0
14,1107,463,1
2,214,1046,0
3,271,973,0
1,129,946,0
3,54,29,0
1,494,353,0
6,303,389,1
2,98,361,0
1,89,561,0
2,208,913,0
28,1870,319,1
13,761,767,1
8,287,169,0
4,345,273,0
2,347,478,0
1,97,723,0
4,402,4,0
3,537,22,0
31,582,122,0
15,496,382,1
4,123,1047,0
1,99,1095,0
1,74,613,0
1,45,674,0
3,277,577,0
1,279,624,0
1,17,466,0
1,19,255,0
12,585,310,1
10,701,479,1
2,198,451,0
2,263,11,0
4,556,506,0
2,258,752,0
1,19,718,0
3,165,536,0
2,336,116,0
1,157,142,0
7,424,133,0
1,139,434,0
1,32,385,0
5,253,72,0
4,372,387,0
3,131,284,0
1,79,437,0
5,270,960,0
3,115,1075,0
5,425,325,0
2,218,652,0
3,246,60,0
2,246,253,0
2,205,46,0
13,929,451,1
5,350,858,0
21,765,494,1
3,702,260,0
1,147,945,0
1,149,667,0
4,236,459,0
2,271,479,0
1,79,539,0
2,475,185,0
2,263,87,0
1,219,380,0
1,39,375,0
2,388,242,0
3,37,144,0
1,24,214,0
30,1942,44,0
5,299,245,0
3,141,758,0
6,363,84,0
3,283,767,0
2,114,9,0
1,226,841,0
3,219,211,0
1,19,634,0
2,188,11,0
4,336,445,0
1,79,686,0
2,98,375,0
1,19,498,0
1,29,351,0
4,266,833,0
1,39,976,0
10,308,956,1
9,1162,462,1
6,591,623,1
5,517,466,0
2,168,385,0
3,104,36,0
1,187,988,0
5,594,625,0
1,35,884,0
6,171,301,0
2,98,723,0
1,21,513,0
1,39,365,0
1,49,270,0
1,79,81,0
30,1955,520,1
2,113,470,0
4,311,198,0
1,179,1039,0
1,129,977,0
4,316,718,0
1,139,647,0
1,9,603,0
1,89,492,0
1,155,109,0
30,1895,38,0
7,539,360,1
4,297,843,0
1,458,465,0
8,348,518,1
6,1085,910,1
10,830,462,1
3,389,256,0
3,125,393,0
1,309,714,0
1,59,620,0
2,160,487,0
1,12,36,0
10,471,766,1
5,245,634,0
5,392,814,0
3,197,200,0
2,165,718,0
1,39,717,0
1,129,634,0
1,89,578,0
2,53,284,0
1,139,242,0
1,99,53,0
2,78,1739,0
5,358,189,0
7,627,357,1
1,17,829,0
1,179,653,0
3,219,134,0
1,66,388,0
1,89,323,0
5,166,610,0
5,493,802,0
2,248,15,0
2,134,746,0
1,116,833,0
2,418,99,0
6,712,116,0
1,31,373,0
2,154,254,0
1,129,66,0
12,907,745,1
5,553,1089,0
5,1238,39,0
2,358,437,0
2,102,144,0
1,179,242,0
12,406,1039,1
12,844,805,1
12,556,577,1
1,143,858,0
2,254,758,0
1,179,647,0
2,310,592,0
18,1437,60,0
3,247,101,0
3,153,1089,0
1,49,900,0
2,113,647,0
5,307,102,0
1,29,606,0
1,69,263,0
1,79,18,0
13,467,305,1
2,133,967,0
1,209,709,0
3,67,441,0
3,104,37,0
1,29,354,0
1,29,231,0
34,2455,2,0
7,440,900,1
2,205,878,0
2,123,1012,0
2,158,49,0
8,726,179,0
2,148,828,0
2,92,841,0
1,24,807,0
2,136,519,0
1,49,723,0
2,140,389,0
1,59,241,0
2,13,155,0
1,40,147,0
2,156,51,0
1,365,14,0
9,386,500,1
7,1194,18,0
6,721,182,0
3,457,303,0
1,134,858,0
3,514,767,0
1,39,294,0
2,217,35,0
31,1670,449,1
4,393,148,0
13,1039,674,1
13,1578,329,1
43,9660,100,0
17,2010,203,1
7,469,737,1
2,168,953,0
4,107,998,0
2,128,1038,0
6,212,487,0
4,379,133,0
3,287,683,0
3,387,820,0
2,53,448,0
1,79,1040,0
4,428,590,0
1,199,864,0
2,250,857,0
1,152,875,0
1,99,750,0
1,29,574,0
2,88,206,0
2,307,143,0
1,59,492,0
1,39,438,0
7,1854,21,0
2,258,360,0
1,99,414,0
2,166,225,0
1,29,354,0
1,239,178,0
1,40,144,0
4,501,163,0
2,166,401,0
6,269,785,0
1,19,1005,0
1,159,774,0
1,39,632,0
2,88,508,0
3,182,100,0
1,39,161,0
6,295,151,0
7,346,260,1
4,308,23,0
3,435,848,0
3,262,997,0
1,169,1113,0
3,245,98,0
1,119,604,0
1,79,46,0
1,17,562,0
2,336,109,0
1,152,494,0
1,29,392,0
2,58,287,0
2,40,277,0
4,467,32,0
8,347,172,0
3,287,16,0
2,158,1046,0
14,1434,830,1
4,114,517,0
5,673,549,0
1,26,865,0
1,114,844,0
2,92,254,0
1,39,645,0
1,17,493,0
2,143,281,0
1,69,318,0
1,54,39,0
74,3442,6,0
7,201,470,0
4,251,53,0
2,108,722,0
2,509,625,0
1,124,1003,0
4,402,113,0
2,158,268,0
1,134,450,0
2,308,403,0
1,49,326,0
2,120,639,0
1,287,507,0
2,115,466,0
2,148,95,0
4,221,329,0
1,129,217,0
18,771,11,0
12,432,242,1
5,293,660,0
2,265,828,0
1,79,883,0
1,49,765,0
1,49,728,0
1,134,672,0
1,19,556,0
1,207,520,0
2,154,122,0
2,228,662,0
5,128,746,0
10,757,210,1
7,315,46,0
2,143,952,0
3,295,459,0
3,106,864,0
3,273,721,0
1,39,1082,0
2,153,57,0
1,69,984,0
2,108,788,0
2,241,144,0
2,176,245,0
1,59,756,0
1,40,518,0
1,99,668,0
1,99,561,0
2,368,492,0
1,62,501,0
5,642,71,0
1,159,435,0
1,39,311,0
1,182,127,0
1,49,17,0
16,765,220,1
2,218,802,0
1,19,611,0
26,1031,500,1
28,1538,46,0
2,134,739,0
4,96,179,0
2,173,162,0
1,44,144,0
7,732,214,1
17,769,87,0
22,1207,28,0
8,497,297,1
63,4888,66,0
3,308,392,0
7,730,872,1
8,404,511,1
4,94,946,0
10,665,100,0
3,72,613,0
3,197,289,0
3,165,39,0
1,229,967,0
1,71,855,0
1,187,813,0
7,519,105,0
4,65,84,0
4,81,312,0
1,9,557,0
1,49,549,0
1,62,477,0
2,46,253,0
2,225,224,0
1,169,310,0
1,299,32,0
7,358,102,0
4,299,967,0
1,15,938,0
1,159,823,0
2,318,521,0
1,19,16,0
8,601,53,0
9,410,368,1
4,164,1089,0
1,143,947,0
